timestamp,armed,prearmed,ready_to_arm,lockdown,manual_lockdown,force_failsafe,in_esc_calibration_mode,soft_stop
706897516,1,0,1,0,0,0,0,0
707405483,1,0,1,0,0,0,0,0
707916868,1,0,1,0,0,0,0,0
708417516,1,0,1,0,0,0,0,0
708922554,1,0,1,0,0,0,0,0
709425689,1,0,1,0,0,0,0,0
709931815,1,0,1,0,0,0,0,0
710437521,1,0,1,0,0,0,0,0
710946586,1,0,1,0,0,0,0,0
711453571,1,0,1,0,0,0,0,0
711955514,1,0,1,0,0,0,0,0
712457523,1,0,1,0,0,0,0,0
712965477,1,0,1,0,0,0,0,0
713477706,1,0,1,0,0,0,0,0
713982516,1,0,1,0,0,0,0,0
714486108,1,0,1,0,0,0,0,0
714992486,1,0,1,0,0,0,0,0
715497912,1,0,1,0,0,0,0,0
716004932,1,0,1,0,0,0,0,0
716511553,1,0,1,0,0,0,0,0
717017556,1,0,1,0,0,0,0,0
717527147,1,0,1,0,0,0,0,0
718028535,1,0,1,0,0,0,0,0
718531972,1,0,1,0,0,0,0,0
719039712,1,0,1,0,0,0,0,0
719548554,1,0,1,0,0,0,0,0
720058592,1,0,1,0,0,0,0,0
720564481,1,0,1,0,0,0,0,0
721064505,1,0,1,0,0,0,0,0
721570482,1,0,1,0,0,0,0,0
722076541,1,0,1,0,0,0,0,0
722576573,1,0,1,0,0,0,0,0
723078626,1,0,1,0,0,0,0,0
723585485,1,0,1,0,0,0,0,0
724095504,1,0,1,0,0,0,0,0
724599631,1,0,1,0,0,0,0,0
725107587,1,0,1,0,0,0,0,0
725615517,1,0,1,0,0,0,0,0
726121681,1,0,1,0,0,0,0,0
726630663,1,0,1,0,0,0,0,0
727135954,1,0,1,0,0,0,0,0
727636483,1,0,1,0,0,0,0,0
728141475,1,0,1,0,0,0,0,0
728651513,1,0,1,0,0,0,0,0
729156837,1,0,1,0,0,0,0,0
729659633,1,0,1,0,0,0,0,0
730169676,1,0,1,0,0,0,0,0
730674871,1,0,1,0,0,0,0,0
731180508,1,0,1,0,0,0,0,0
731684486,1,0,1,0,0,0,0,0
732194027,1,0,1,0,0,0,0,0
732699599,1,0,1,0,0,0,0,0
733199605,1,0,1,0,0,0,0,0
733701060,1,0,1,0,0,0,0,0
734202483,1,0,1,0,0,0,0,0
734705711,1,0,1,0,0,0,0,0
735210323,1,0,1,0,0,0,0,0
735717484,1,0,1,0,0,0,0,0
736227493,1,0,1,0,0,0,0,0
736735505,1,0,1,0,0,0,0,0
737240760,1,0,1,0,0,0,0,0
737748272,1,0,1,0,0,0,0,0
738250844,1,0,1,0,0,0,0,0
738757574,1,0,1,0,0,0,0,0
739266372,1,0,1,0,0,0,0,0
739774130,1,0,1,0,0,0,0,0
740275897,1,0,1,0,0,0,0,0
740781698,1,0,1,0,0,0,0,0
741285543,1,0,1,0,0,0,0,0
741789746,1,0,1,0,0,0,0,0
742292599,1,0,1,0,0,0,0,0
742803514,1,0,1,0,0,0,0,0
743310474,1,0,1,0,0,0,0,0
743818889,1,0,1,0,0,0,0,0
744212692,0,0,1,0,0,0,0,0
744715491,0,0,1,0,0,0,0,0
745225338,0,0,1,0,0,0,0,0
745730589,0,0,1,0,0,0,0,0
746230631,0,0,1,0,0,0,0,0
746734278,0,0,1,0,0,0,0,0
747237661,0,0,1,0,0,0,0,0
747738628,0,0,1,0,0,0,0,0
748242543,0,0,1,0,0,0,0,0
748754845,0,0,1,0,0,0,0,0
749259600,0,0,1,0,0,0,0,0
749769605,0,0,1,0,0,0,0,0
750036526,0,0,1,0,0,0,0,0
750544514,0,0,1,0,0,0,0,0
751044643,0,0,1,0,0,0,0,0
751551485,0,0,1,0,0,0,0,0
752052768,0,0,1,0,0,0,0,0
752554588,0,0,1,0,0,0,0,0
753065480,0,0,1,0,0,0,0,0
753567406,0,0,1,0,0,0,0,0
754075562,0,0,1,0,0,0,0,0
754579701,0,0,1,0,0,0,0,0
755081614,0,0,1,0,0,0,0,0
755584536,0,0,1,0,0,0,0,0
756094479,0,0,1,0,0,0,0,0
756604481,0,0,1,0,0,0,0,0
757108479,0,0,1,0,0,0,0,0
757616674,0,0,1,0,0,0,0,0
758116759,0,0,1,0,0,0,0,0
758626481,0,0,1,0,0,0,0,0
759135228,0,0,1,0,0,0,0,0
759639743,0,0,1,0,0,0,0,0
760145503,0,0,1,0,0,0,0,0
760648511,0,0,1,0,0,0,0,0
761149742,0,0,1,0,0,0,0,0
761655741,0,0,1,0,0,0,0,0
762164079,0,0,1,0,0,0,0,0
762670130,0,0,1,0,0,0,0,0
763179783,0,0,1,0,0,0,0,0
763688691,0,0,1,0,0,0,0,0
764197593,0,0,1,0,0,0,0,0
764698704,0,0,1,0,0,0,0,0
765198733,0,0,1,0,0,0,0,0
765704480,0,0,1,0,0,0,0,0
766208564,0,0,1,0,0,0,0,0
766714482,0,0,1,0,0,0,0,0
767218505,0,0,1,0,0,0,0,0
767726525,0,0,1,0,0,0,0,0
768239920,0,0,1,0,0,0,0,0
768744490,0,0,1,0,0,0,0,0
769250528,0,0,1,0,0,0,0,0
769755790,0,0,1,0,0,0,0,0
770265528,0,0,1,0,0,0,0,0
770766480,0,0,1,0,0,0,0,0
771270557,0,0,1,0,0,0,0,0
771771480,0,0,1,0,0,0,0,0
772275515,0,0,1,0,0,0,0,0
772786855,0,0,1,0,0,0,0,0
773288592,0,0,1,0,0,0,0,0
773798481,0,0,1,0,0,0,0,0
774311074,0,0,1,0,0,0,0,0
774813480,0,0,1,0,0,0,0,0
775321631,0,0,1,0,0,0,0,0
775824534,0,0,1,0,0,0,0,0
776334704,0,0,1,0,0,0,0,0
776835543,0,0,1,0,0,0,0,0
777340527,0,0,1,0,0,0,0,0
777840631,0,0,1,0,0,0,0,0
778351513,0,0,1,0,0,0,0,0
778853508,0,0,1,0,0,0,0,0
779361555,0,0,1,0,0,0,0,0
779864522,0,0,1,0,0,0,0,0
780373646,0,0,1,0,0,0,0,0
780880491,0,0,1,0,0,0,0,0
781385531,0,0,1,0,0,0,0,0
781886694,0,0,1,0,0,0,0,0
